-68.837263041743043 -117.196450152981 -63.346434636782462
-67.194349011300162 -118.31439711147944 -63.120539595713979
-77.365445266190846 -88.828911109528519 -78.446541604083436
-99.238934467912983 -71.256080765945768 -80.690653426924769
-105.09666553217757 -56.628965116024006 -54.717486059546289
-103.48914826939955 -43.491439649979128 -25.217436957028486
-102.90738328844984 -21.489428123975642 8.5229932186663842
-61.594224255287763 -19.797363371689599 24.783103819097526
-24.133892878706614 -16.246493971722266 39.16915573703151
-5.5723573047213142 -6.4100859796457108 17.224101089107283
