101.669488190267 67.4943229918734 0
99.8458202406663 105.568043653956 0
101.669488190267 150.564258981871 0
101.669488190267 195.560474309787 0
102.581322165068 246.325435192563 0
102.581322165068 298.244145186312 0
100.757654215467 343.240360514228 0
140.878349106693 349.009106069089 0
179.175376048319 345.547858736172 0
214.736901065542 325.934123849645 0
240.268252359959 298.244145186312 0
243.915588259162 254.401678969369 0
221.119738889147 226.711700306036 0
180.99904399792 203.636718086592 0
144.525685005896 188.637979643954 0
171.880704249914 154.025506314788 0
206.530395292337 127.489276762427 0
238.444584410358 102.106796321039 0
274.917943402382 68.6480721028455 0
