132.727989254245 139.475741942601 0
112.534824486563 121.533992596232 -30
88.9761322576002 138.621372926107 -60
73.8312586818384 179.631085717806 -90
70.465731220558 229.184488674442 -90
87.29336852696 271.048570482634 -90
100.755478372082 295.825271960952 -60
124.314170601044 295.825271960952 -30
136.093516715526 277.883522614584 0
145.348717234047 247.12623802081 0
168.066027597689 247.12623802081 0
191.624719826652 247.12623802081 0
220.231703247535 247.980607037304 0
233.693813092657 283.009736713546 0
247.997304803098 300.097117043421 -30
275.762906358661 300.951486059915 -60
296.797452991664 272.757308515622 -90
311.100944702105 230.893226707429 -90
306.894035375505 178.776716701312 -90
298.480216722304 136.91263489312 -60
271.555997032061 114.699040464283 -30
249.680068533739 136.91263489312 0
