288.08412514388 282.601212420435 0
279.760667274554 316.536761738003 0
249.241321753694 348.131928344014 0
202.075060494182 348.131928344014 0
163.232257103996 324.72810122845 0
129.938425626694 283.771403776213 0
124.38945371381 225.261835987303 0
123.464625061663 165.582076842615 0
137.337054843872 130.476336169269 0
166.931571712585 98.8811695632579 0
215.947490276391 83.6686819381412 0
269.587552100934 95.3705954959232 0
291.783439752469 125.795570746156 0
285.309639187438 164.411885486837 0
250.166150405841 179.624373111954 0
216.872318928539 184.305138535066 0
