225.500445631927 248.729319885058 0
259.780798412077 266.35047061261 0
295.132412216607 301.592772067714 0
291.918629143468 357.167170516146 0
262.994581485216 392.40947197125 0
226.571706656306 404.608730167247 0
183.721265681118 403.253257034358 0
152.654695974107 404.608730167247 0
146.227129827829 369.366428712143 0
149.440912900968 335.479600389929 0
150.512173925348 300.237298934825 0
149.440912900968 262.284051213944 0
146.227129827829 218.908910961509 0
149.440912900968 176.889243841962 0
151.583434949727 138.935996121082 0
152.654695974107 106.404640931755 0
152.654695974107 73.8732857424286 0
191.220092851777 71.1623394766515 0
230.856750753826 73.8732857424286 0
273.707191729014 82.00612453976 0
311.201327582303 98.2718021344232 0
321.9139378261 138.935996121082 0
315.486371679822 180.955663240628 0
298.346195289746 213.487018429954 0
259.780798412077 222.975330360174 0
205.146486168713 231.108169157506 0
